TIC ID,RA,Dec
52106348,155.3694327,-23.71083325
52108537,155.28316,-17.98495575
52160996,163.3730491,-20.13872855
52212687,83.47619669,14.30557962
52316632,99.92775341,-30.47049068
52420398,83.96837176,12.92608703
52517713,84.1641409,14.91453637
52548453,100.9257078,-30.4920082
52593512,84.26556454,17.04032834
52638345,101.1186162,-31.07052282
52684359,101.2606555,-30.58640552
53189332,166.4297348,-5.07942814
53547349,156.7879297,-31.06777305
53612113,157.397426,-30.60706177
53735810,158.2249697,-34.98984913
53957066,159.3034882,-31.76268334
53991812,331.0993181,-29.91653126
53992511,331.1531962,-26.82235909
53992729,331.1248918,-25.88325269
54002556,23.52140001,-14.41920976
54003409,23.65741178,-15.67636059
54044474,159.887881,-32.51194323
54071353,23.99570812,-15.40018213
54082465,160.2147356,-35.74173121
54085154,160.1801514,-31.92716596
54145416,160.6027785,-30.24996477
54195770,160.6799236,-32.71566428
54198047,160.9069817,-30.86743619
54198580,160.8246895,-31.75971999
54238138,160.9496054,-33.15497097
54351053,161.495326,-35.25122072
54361455,161.8891423,-31.60322668
54415101,162.0587949,-31.68784682
54724220,252.5003565,-49.94816888
54733295,252.6503561,-50.0449413
54779347,130.256754,-9.051997398
54926434,130.9182471,-7.233729121
54962195,160.0664715,-8.510725505
54988585,160.6136556,-8.727189516
55092869,161.7072504,-9.399026265
55109651,162.4312154,-9.852690522
55111103,162.5752361,-8.897764046
55298910,76.89178723,-63.39968043
55363630,77.01495792,-65.04910322
55383975,77.38351415,-64.02619534
55450156,70.37147854,-60.40751343
55452495,70.67039343,-64.8851982
55478023,71.24125212,-63.22971521
55501960,72.19594767,-60.25894234
55525572,72.69404327,-60.90544883
55559618,73.13845,-64.92932793
55650590,73.73723136,-62.52235199
55652896,73.98023014,-63.26008746
55825239,273.4202972,-41.12683408
55849732,75.7459613,-59.97097351
55852584,75.98578493,-65.01212374
55896552,68.54904349,-8.97025683
55896815,68.54845245,-8.231349536
55934583,68.55913273,-6.837811037
55937327,68.80881755,-9.736369443
56096837,70.12764656,-9.890452221
56129375,70.89653381,-8.796229407
56179720,71.0221702,-8.503568824
56555398,147.8400658,-6.181924439
56557252,147.9217357,-11.34050714
56600820,148.126891,-8.104954
56662591,158.5793304,-9.163175507
56719508,159.0724472,-10.58340455
57011946,274.0223957,-37.15317423
57334718,274.4068076,-36.76168705
57378518,171.9944675,-35.32884993
57570218,173.2504734,-31.85762109
57570617,173.2255341,-31.0872232
57611256,173.6228596,-32.83133899
57694405,174.1255837,-31.53507769
57714798,174.1456082,-33.57005933
57717864,174.2550329,-32.98820756
57793060,174.7593765,-32.19060825
57795673,174.939479,-34.98203582
57997895,272.7306177,-33.80006967
58046864,275.16489,-39.22089
58065870,275.2299453,-37.48764592
58070555,275.1656271,-36.77530966
58533991,202.001431,-29.79111531
58588425,239.2461069,-41.06230692
58651739,239.3388828,-36.18533805
58715528,203.1436108,-29.56526207
58747951,239.3731529,-40.36054803
58907762,239.6283447,-37.50389431
59091000,74.74754252,14.54324961
59095516,240.0305396,-38.39670001
59102669,239.9910101,-40.65311339
59128183,74.83728154,12.93644787
59215060,85.32379142,16.5341247
59330258,240.223779,-40.43548682
59503883,240.5888775,-37.46780093
59711151,93.8238298,-18.47721402
59712991,93.78501138,-20.27218469
59784707,275.8701094,-36.23799003
59843967,94.11209014,-22.54689307
59846132,94.26499205,-22.71523097
59953834,94.55720172,-19.9669724
60001765,94.90904073,-22.10312031
60118283,95.14649052,-23.63796496
60163857,276.2407882,-38.57508804
60352201,95.94855616,-19.78537352
60454397,276.3403024,-35.99202376
60619527,137.9638025,-6.979568371
60646268,334.3282747,-32.86140334
60658382,138.1085397,-7.109802653
60709182,189.4261637,-27.13888487
60768882,211.0989862,-29.89962843
60768923,211.2178482,-29.94776373
60786719,139.1738632,-6.353138656
60788949,139.2377014,-11.10311057
60857616,211.5929106,-26.68236219
60859922,211.7228387,-29.30683094
60905900,66.65154909,14.71378587
60905906,139.8912255,-11.31496345
60954380,140.1208947,-9.555700833
60984804,140.595987,-6.060595186
61004258,140.7118896,-9.838801409
61454702,335.18548,-34.51657295
61458992,287.9220805,-46.88099546
61538902,176.2989841,-42.06395065
61542962,176.4332027,-45.69013155
61621800,288.7375291,-42.70256201
61648669,274.0551976,-35.2409057
61692011,288.6648356,-45.1935273
61732312,289.0905923,-45.46603274
61733521,289.0177628,-46.48062913
61856320,289.5041363,-45.6244131
61940515,177.7862145,-45.17346917
61980227,335.5368831,-30.76387961
61988212,178.0744855,-47.58339245
62020670,290.2518776,-45.37382491
62085710,290.4718382,-46.87491207
62119727,290.6595784,-44.4589854
62184739,290.8047318,-44.79977951
62189739,291.0894712,-43.72206385
62227239,291.2333076,-44.19477155
62280889,274.4010203,-34.10726531
62301521,291.5358263,-43.18246012
62348907,291.6732295,-46.57891247
62378486,6.590632868,-18.69363198
62423348,29.31719117,-17.67689792
62480591,132.3405301,-3.443022816
62483237,336.4022757,-34.90958285
62530991,132.5420177,-2.979276011
62569281,133.5747791,-5.434457358
62647682,142.6723078,-4.065390594
62649125,142.729779,-5.661503119
62687230,142.9955217,-1.184663105
62730206,144.9640117,-1.142817718
63417378,271.0372157,-47.72019047
63599955,278.3757696,-42.31251369
63698669,5.16497484,-33.98441942
63726774,5.311274243,-35.79895121
63788376,13.30192297,-24.77687569
63835332,14.65150288,-29.35744927
63898957,15.21762883,-24.42394521
63905972,12.30812683,-24.1366647
63921344,13.16927054,-24.00584224
63958035,36.64673803,-20.042618
64009547,37.48064376,-22.68319595
64031281,37.6366405,-22.5453195
64053674,38.4175969,-20.00192011
64071894,39.13578427,-22.24511386
64072675,39.20904203,-20.12193461
64105644,39.43508214,-22.99189975
64106729,39.63923921,-20.45625294
64106809,39.65097894,-21.03821872
64144847,40.48936846,-22.60607656
65258512,359.1247799,-24.73721847
65259776,359.2839955,-26.62344335
65263274,359.8662332,-29.48516476
65291439,38.46125338,-28.23233029
65305860,235.8523456,-59.61523802
65314847,235.7427266,-58.11466989
65347776,39.72507151,-27.32416196
65416038,40.92403792,-28.34369118
65416379,41.09225758,-29.20666948
65452015,42.47575912,-27.94197874
65479645,42.46234245,-24.5603136
65484424,43.13246337,-27.95766499
66356824,12.0763062,-32.11934894
66389641,276.0427958,-34.38514498
66413476,13.87701755,-33.51218291
66465945,355.3937039,-18.02707378
66467955,355.4405812,-19.75747491
66497310,356.0453157,-18.88951109
66497441,356.0503272,-18.27694443
66533627,356.5052616,-18.67968444
66533629,356.5038501,-18.67833299
66561343,86.73822864,-11.23536574
66563761,86.86204898,-10.53295659
66604391,38.02184975,-15.24452954
66620917,236.069272,-54.320891
66646623,38.91006632,-14.94516128
66651575,86.93912963,-9.669605789
66824731,87.84159917,-7.51800219
66885361,88.03220472,-9.041900126
66977936,88.62347056,-8.412650218
66980383,88.68179081,-11.77419052
67074885,236.016001,-54.98681039
67161159,89.11779753,-11.27797071
67164507,89.22802741,-8.384023332
67196573,89.45660047,-11.41827177
67208897,181.6551857,-55.07083202
67265047,89.76797113,-9.558250625
67265166,89.75450189,-9.382224424
67535663,182.100726,-55.04706623
67545826,15.61013985,-31.55200306
67566164,16.00105089,-31.68548818
67566957,16.13573047,-33.53285871
67598139,17.63214428,-34.27071408
67622702,182.2638866,-55.39453423
67629576,18.097159,-30.80212785
67630845,18.24186775,-32.96602005
67798337,185.6645709,-58.42910573
67801852,185.7059667,-57.67612945
68030406,190.2192659,-55.50157402
68081952,193.461044,-54.34602449
68179248,193.5916553,-58.43061517
68322189,236.1595271,-58.12819802
68418284,202.6053005,-58.66435525
68523365,202.7929797,-58.28906591
69183622,236.2617479,-54.86728141
69285076,240.8507898,-38.60253955
69514163,241.1533976,-37.86294775
69720786,241.2546237,-39.21674184
69746340,336.5446009,-23.68244729
70041394,241.6481115,-36.80226557
70420766,339.4360142,-30.60829574
70442570,339.7144432,-33.08134762
70450439,340.092939,-30.65887318
70459329,339.9923071,-35.17475091
70489756,22.18121571,-33.76396975
70503081,32.39500525,-24.34578545
70513361,32.53348041,-31.06987
70524163,33.15386804,-35.39090248
70525154,33.22695618,-30.72382571
70552338,33.21654619,-34.53866625
70552979,33.37697959,-33.33528681
70676013,151.4386402,-30.89167
70780410,151.9064744,-31.76892492
70785910,1.583613236,-30.33627856
70786346,1.649297788,-32.59310866
70797228,2.014528262,-33.52932609
70797900,1.977395339,-29.97899045
70847587,2.933419978,-35.13311999
70887357,63.85741786,-16.90201203
70914192,64.65705681,-17.41985258
70963454,64.97224385,-17.46411889
70987842,65.17227233,-16.82997308
71030224,153.0035719,-32.58385918
71032449,152.9742509,-35.324736
71088556,66.5147445,-12.51170257
71094440,153.3530383,-33.03172042
71108975,66.99208995,-17.84100966
71109681,67.02988583,-15.18033147
71132174,67.27885746,-13.04836999
71151813,67.54168223,-13.5923709
71220227,153.9613763,-32.17622246
71221700,154.0486443,-29.97634898
71341774,154.7513426,-35.68390645
71345362,45.11556449,-21.26907875
71351260,45.20174317,-20.69373511
71353640,45.59791497,-23.62447309
71379213,236.578813,-57.81245384
71401634,46.90558996,-17.89441811
71409529,47.03883136,-19.30294691
71446375,47.64745071,-23.73850193
71580820,90.4600999,-10.59793259
71585429,155.8047524,-30.1622604
71674064,156.403104,-32.59262829
71720393,156.6444618,-34.70081766
71834059,166.8195391,-42.63867722
71865555,91.36263466,-10.24259447
71922624,91.71621167,-11.17359128
72090501,92.10563176,-11.1472652
72121577,186.2854907,-42.51431225
72123144,186.3457093,-44.04324887
72401290,187.1108776,-46.07288498
72479538,151.3136679,-36.3843836
72494421,93.33480606,-11.49229688
72500833,187.5018822,-42.92961932
72504017,187.6517424,-43.95357038
72504752,187.712924,-44.61856285
72542131,151.6811461,-39.71080698
72542944,151.5879631,-39.09202702
72586907,31.12269273,-29.29680316
72587179,31.31787102,-28.55820447
72593890,208.566981,-28.74318932
72593986,208.569334,-28.56961381
72644360,32.42873328,-29.00691948
72658342,152.0068501,-37.33342593
72668830,33.45004271,-27.86740067
72687414,209.1302704,-27.63810828
72748794,34.74376955,-25.94568706
72749322,209.3213741,-28.63521255
72760821,188.4133098,-44.18406405
72782144,85.78882648,-1.6132526
72806004,152.5676113,-40.64747488
72814920,188.6766403,-44.67301893
72906811,152.6571607,-41.71524632
72919032,86.51195105,-4.268485497
72933537,210.5949239,-27.42977756
72985822,189.2971893,-42.41360953
73074625,153.441362,-40.34602311
73074667,153.485657,-40.31077294
73081785,189.6867843,-45.24626851
73082014,189.667902,-45.41652262
73114663,153.557119,-39.10371984
73174531,189.7061485,-42.44842299
73201323,153.8369657,-36.51771591
73228647,190.036586,-44.3120188
73301828,190.2902703,-44.1011857
73304453,190.3457715,-46.14558083
73310180,190.438642,-45.74361588
73392538,154.6176839,-41.66848775
73433128,154.7113356,-41.19401124
73440430,154.657733,-36.80456044
73649615,192.1050665,-45.47059669
73649979,191.9913905,-45.17323699
73670336,155.5816032,-41.64996088
73717937,192.1897723,-47.61369106
73723286,155.6369038,-40.51616329
73725048,155.9192683,-41.95319139
73726470,155.8214474,-40.69548384
73764350,155.8720669,-38.00983712
74100918,264.5229818,-54.50043624
74184368,264.4771493,-59.43294178
74274184,264.9424799,-54.35644695
74742533,265.8289214,-57.72397574
74828497,266.0388528,-58.01002059
74984562,266.2327669,-57.54554051
75076261,266.3590431,-56.88284379
75353009,6.345832558,-17.42766313
75472079,267.1585924,-55.40173954
75522633,267.099407,-54.93215543
75846415,268.2162507,-56.15480829
75919790,268.3996755,-59.65389843
76228620,269.2472645,-55.78788644
76229610,269.3050565,-55.38124974
76445598,269.9081271,-56.25551871
76573001,140.4624486,-42.19486048
76761591,270.7267706,-55.84180653
76812373,270.9326414,-56.2695983
76894548,271.0900144,-55.63686755
76899250,271.1424554,-58.01440248
76922197,271.1115619,-59.17790331
76923707,352.1719592,-34.49139876
76989773,353.294565,-35.46370622
77031413,354.1701766,-34.61185484
77031414,354.1682357,-34.61126737
77044471,358.5587429,-30.01302956
77102895,141.2478579,-42.7998001
77106317,141.2827283,-43.97660267
77112042,34.85319641,-41.84836849
77156657,68.13648348,-38.9683207
77156829,68.1776452,-39.78670761
77175217,68.28892801,-36.94604584
77228304,69.11619732,-41.24623722
77253676,69.7040696,-36.6814336
77263680,70.14047354,-41.86375932
77288515,70.51450957,-37.14433073
77318924,70.93446714,-41.06478721
77371530,72.56741816,-41.32084753
77437543,73.12440613,-36.25715293
77476750,73.32048973,-38.14424575
77477856,141.5929624,-1.464075152
77527511,142.2629552,-5.375494201
77530888,178.6772444,-25.71388266
77549389,142.2872537,-2.76894694
77549823,142.2595778,-1.256910687
77550515,142.4040846,-0.992653844
77550908,142.3518341,-2.205189609
77551564,142.3850664,-4.246634982
77555289,178.9172117,-28.47710284
77556406,178.8764705,-24.85764388
77669416,76.10898716,-35.70510516
77669474,76.10167833,-35.48297067
77725168,77.06139232,-35.71827773
77836361,77.74553968,-34.90377261
77844444,78.44306413,-35.82539104
77896615,78.94601883,-34.92670904
77951245,79.00491495,-31.4126908
77957141,79.37120092,-34.89519944
77958378,79.48972986,-33.39939474
77993620,79.82221911,-33.7080805
78011495,80.08628908,-34.69884946
78053041,80.32025034,-34.34504778
78055054,80.53819807,-30.9708365
78106977,142.6380405,-45.5705461
78357288,251.1774717,-40.83967498
78585673,143.3050502,-45.51511606
78775584,143.4666215,-42.71490809
79015105,315.0895117,-51.26531359
79016952,315.1809274,-53.73906899
79104313,315.8812241,-52.88914244
79111499,316.0587689,-50.43535448
79122245,251.7096473,-41.48109768
79260448,251.6998219,-39.37696059
79281046,318.758789,-49.09755815
79283165,318.941091,-53.26308924
79394646,319.9666282,-53.44942351
79395355,320.0541674,-51.30990832
79405480,320.3191685,-49.93824827
79425183,320.6886884,-48.45740504
79513950,322.043911,-52.3023974
79531376,50.38930696,-47.77666201
79531640,50.53894653,-46.76336024
79660831,295.7433937,-44.75971554
79748331,296.003957,-47.56159609
79920467,297.1103543,-43.01791417
80015851,297.5585863,-47.55738928
80080623,330.8212348,-29.90455216
80081010,330.8198459,-31.44517663
80085234,331.1766535,-35.69636204
80087110,298.026391,-45.65280047
80166433,298.2876377,-46.37002111
80256268,6.550835147,-43.67983186
80256524,6.570833,-42.30604
80302288,165.0344897,-51.81780163
80312692,165.1510366,-53.11183331
80337213,8.604788022,-45.42582989
80384677,165.1405897,-49.07724964
80418008,9.966459985,-44.79629244
80420437,10.33157222,-46.08498626
80430415,11.23771987,-42.67655903
80431620,11.43997069,-47.55198514
80432617,11.6731018,-42.36175207
80439101,11.74731083,-44.3699301
80470539,12.23636492,-46.6976459
80474886,12.51571454,-43.39497853
80567842,87.28337822,9.627529429
80574761,87.51119057,9.87121491
80681136,165.8886364,-51.45925654
80682484,165.9555829,-50.88719325
80724706,237.778352,-55.05553646
80778619,165.9514094,-48.52631371
80783538,166.0702877,-49.82150775
80937975,166.2671264,-49.39229804
81008547,166.5239166,-51.21291927
81077799,166.6367349,-53.73197063
81085692,166.6146415,-50.95672499
81086852,166.581245,-50.44755361
81119802,238.1777426,-54.24174591
81169950,166.8922142,-48.63998308
81693792,167.8125494,-50.08890429
81699853,167.8643226,-48.85161036
81854295,168.1377774,-49.10096879
81919107,168.2363156,-49.73609563
82017300,168.4141389,-53.23181434
82102591,168.5221701,-48.60058269
82707763,169.9589529,-51.86606647
83113252,188.3427006,-19.79248648
83151778,188.5968124,-23.3967626
83153075,188.7350404,-20.83639358
83154030,188.8347249,-18.02946675
83207850,188.9949711,-20.52747745
83229320,213.7552095,-29.28190515
83391616,214.7537319,-25.81542556
83392467,214.7798239,-27.14114906
83395136,214.9672326,-28.92111624
83493831,215.5065612,-28.30844221
83549142,215.7740581,-27.75401693
83632480,216.3048935,-28.13095387
83655073,216.2025981,-24.80631106
83657117,216.4490347,-26.85224251
83657521,216.4168185,-27.52069783
83658365,216.3655457,-28.89561047
83757145,217.0434463,-29.49163338
83757147,217.042307,-29.491493
